seed,dataset,target,model,selector,apparent_r2,nested_r2,bias,apparent_rmse,nested_rmse,bias_rmse,apparent_mae,nested_mae,bias_mae
0,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
1,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
2,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
3,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
4,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
5,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
6,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
7,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
8,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
9,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
10,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
11,ryckewaert,flavonol,lightgbm,rfe,0.2950459336604504,0.2064374522396995,0.0886084814207509,0.48220534563285405,0.5028737983427685,0.02066845270991441,0.37726649337749385,0.38222788888359593,0.004961395506102084
0,ryckewaert,flavonol,pls,ga,0.6174895366539911,0.2903629163273764,0.3271266203266147,0.3552002561825026,0.4802888589066293,0.1250886027241267,0.2796692487483043,0.3628116602190891,0.08314241147078483
1,ryckewaert,flavonol,pls,ga,0.617503390976946,0.28712646088578603,0.3303769300911599,0.3551938235432748,0.48198995379266557,0.1267961302493908,0.28061104661711855,0.36006582745997734,0.07945478084285879
2,ryckewaert,flavonol,pls,ga,0.600324441523414,0.22729831436016115,0.3730261271632529,0.36308257415901624,0.5041485267206678,0.14106595256165155,0.2833242139944863,0.36673506737593475,0.08341085338144844
3,ryckewaert,flavonol,pls,ga,0.6197953409137993,0.23386235593061758,0.38593298498318174,0.3541280498510517,0.5014528987041585,0.14732484885310687,0.2773065489673552,0.36954027417465046,0.09223372520729528
4,ryckewaert,flavonol,pls,ga,0.6009391761692833,0.3039217026325017,0.2970174735367816,0.3628032409300287,0.47472458439866,0.1119213434686313,0.2837353108473639,0.3512288416998999,0.06749353085253595
5,ryckewaert,flavonol,pls,ga,0.6166490114185328,0.2725519275376338,0.344097083880899,0.35559029904024636,0.4848579372218027,0.12926763818155634,0.28053553585716423,0.36122426232061955,0.08068872646345532
6,ryckewaert,flavonol,pls,ga,0.6153130335855483,0.2999636212656518,0.31534941231989655,0.3562093760667248,0.47396375593840184,0.11775437987167703,0.282810605801041,0.35757967248572453,0.07476906668468353
7,ryckewaert,flavonol,pls,ga,0.6137302863570232,0.2886810570837485,0.3250492292732747,0.35694141371200083,0.48133380081505267,0.12439238710305184,0.27863916557350576,0.3615464999469524,0.08290733437344666
8,ryckewaert,flavonol,pls,ga,0.631465196121979,0.24445463227486672,0.3870105638471123,0.34865095947301084,0.49793122281472507,0.14928026334171424,0.26627619510038514,0.3642609567902793,0.09798476168989417
9,ryckewaert,flavonol,pls,ga,0.6298549834647768,0.2523346940128689,0.37752028945190785,0.3494117971122654,0.4962034150760416,0.1467916179637762,0.27225725159992775,0.37320077621599274,0.10094352461606498
10,ryckewaert,flavonol,pls,ga,0.6308037838264552,0.2639006804131109,0.3669031034133443,0.348963682526492,0.48843060079118933,0.13946691826469731,0.2743315062014665,0.3715042280016033,0.09717272180013681
11,ryckewaert,flavonol,pls,ga,0.6288734358486443,0.26576805917299495,0.36310537667564935,0.34987477410053663,0.4905644031312822,0.14068962903074556,0.2771758876987359,0.366090977099506,0.08891508940077009
0,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
1,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
2,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
3,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
4,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
5,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
6,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
7,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
8,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
9,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
10,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
11,ryckewaert,flavonol,pls,lasso,0.5919872037883033,0.41089119193167545,0.18109601185662783,0.3668499823023213,0.4344027133779043,0.06755273107558302,0.28315095922921946,0.3411266365680783,0.05797567733885883
0,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.2914596642971642,0.02791499260843522,0.47381157767759713,0.4776095659276444,0.0037979882500472906,0.3685144645348214,0.37191644721788186,0.003401982683060467
1,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.2798508230421404,0.039523833863459035,0.47381157767759713,0.4805202666701088,0.006708688992511647,0.3685144645348214,0.3747870783059223,0.006272613771100888
2,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.2821260438061266,0.037248613099472805,0.47381157767759713,0.48084028713792903,0.007028709460331906,0.3685144645348214,0.37373246848925384,0.005218003954432449
3,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.27142186909830207,0.04795278780729734,0.47381157767759713,0.4833987639238797,0.009587186246282575,0.3685144645348214,0.3756217668214912,0.007107302286669781
4,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.2905549977499649,0.028819659155634503,0.47381157767759713,0.4779463813572226,0.004134803679625487,0.3685144645348214,0.372897779973685,0.004383315438863611
5,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.27098553093214023,0.04838912597345918,0.47381157767759713,0.48451283075106316,0.010701253073466033,0.3685144645348214,0.3772573023990107,0.008742837864189279
6,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.2798508230421404,0.039523833863459035,0.47381157767759713,0.4805202666701088,0.006708688992511647,0.3685144645348214,0.3747870783059223,0.006272613771100888
7,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.2798508230421404,0.039523833863459035,0.47381157767759713,0.4805202666701088,0.006708688992511647,0.3685144645348214,0.3747870783059223,0.006272613771100888
8,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.2905549977499649,0.028819659155634503,0.47381157767759713,0.4779463813572226,0.004134803679625487,0.3685144645348214,0.372897779973685,0.004383315438863611
9,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.2798508230421404,0.039523833863459035,0.47381157767759713,0.4805202666701088,0.006708688992511647,0.3685144645348214,0.3747870783059223,0.006272613771100888
10,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.2789461564949411,0.04042850041065832,0.47381157767759713,0.4808550433005598,0.0070434656229626524,0.3685144645348214,0.37576841106172526,0.007253946526903865
11,ryckewaert,flavonol,pls,mutual_info,0.3193746569055994,0.2705172025511028,0.04885745435449662,0.47381157767759713,0.4837315484336385,0.009919970756041396,0.3685144645348214,0.3766030995772942,0.008088635042472814
0,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
1,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
2,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
3,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
4,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
5,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
6,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
7,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
8,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
9,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
10,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
11,ryckewaert,flavonol,pls,rfe,0.2595891110353745,0.23881320378647258,0.020775907248901937,0.49418323628118344,0.49397528170738,-0.00020795457380345939,0.3908213655241644,0.3901479966509106,-0.0006733688732538101
